PMID	title	abstract
27084507	Azacitidine front-line in 339 patients with myelodysplastic syndromes and acute myeloid leukaemia: comparison of French-American-British and World Health Organization classifications.	BACKGROUND: The MDS-IWG and NCCN currently endorse both FAB and WHO classifications of MDS and AML, thus allowing patients with 20-30 % bone marrow blasts (AML20-30, formerly MDS-RAEB-t) to be categorised and treated as either MDS or AML. In addition, an artificial distinction between AML20-30 and AML30+ was made by regulatory agencies by initially restricting approval of azacitidine to AML20-30. Thus, uncertainty prevails regarding the diagnosis, prognosis and optimal treatment timing and strategy for patients with AML20-30. Here, we aim to provide clarification for patients treated with azacitidine front-line. METHODS: The Austrian Azacitidine Registry is a multicentre database (ClinicalTrials.gov: NCT01595295). For this analysis, we selected 339 patients treated with azacitidine front-line. According to the WHO classification 53, 96 and 190 patients had MDS-RAEB-I, MDS-RAEB-II and AML (AML20-30: n = 79; AML30+: n = 111), respectively. According to the FAB classification, 131, 101 and 111 patients had MDS-RAEB, MDS-RAEB-t and AML, respectively. RESULTS: The median ages of patients with MDS and AML were 72 (range 37-87) and 77 (range 23-93) years, respectively. Overall, 80 % of classifiable patients (≤30 % bone marrow blasts) had intermediate-2 or high-risk IPSS scores. Most other baseline, treatment and response characteristics were similar between patients diagnosed with MDS or AML. WHO-classified patients with AML20-30 had significantly worse OS than patients with MDS-RAEB-II (13.1 vs 18.9 months; p = 0.010), but similar OS to patients with AML30+ (10.9 vs 13.1 months; p = 0.238). AML patients that showed MDS-related features did not have worse outcomes compared with patients who did not (13.2 vs 8.9 months; p = 0.104). FAB-classified patients with MDS-RAEB-t had similar survival to patients with AML30+ (12.8 vs 10.9 months; p = 0.376), but significantly worse OS than patients with MDS-RAEB (10.9 vs 24.4 months; p < 0.001). CONCLUSIONS: Our data demonstrate the validity of the WHO classification of MDS and AML, and its superiority over the former FAB classification, for patients treated with azacitidine front-line. Neither bone marrow blast count nor presence of MDS-related features had an adverse prognostic impact on survival. Patients with AML20-30 should therefore be regarded as having 'true AML' and in our opinion treatment should be initiated without delay.
26699268	Protein intrinsic disorder within the Potyvirus genus: from proteome-wide analysis to functional annotation.	Within proteins, intrinsically disordered regions (IDRs) are devoid of stable secondary and tertiary structures under physiological conditions and rather exist as dynamic ensembles of inter-converting conformers. Although ubiquitous in all domains of life, the intrinsic disorder content is highly variable in viral genomes. Over the years, functional annotations of disordered regions at the scale of the whole proteome have been conducted for several animal viruses. But to date, similar studies applied to plant viruses are still missing. Based on disorder prediction tools combined with annotation programs and evolutionary studies, we analyzed the intrinsic disorder content in Potyvirus, using a 10-species dataset representative of this genus diversity. In this paper, we revealed that: (i) the Potyvirus proteome displays high disorder content, (ii) disorder is conserved during Potyvirus evolution, suggesting a functional advantage of IDRs, (iii) IDRs evolve faster than ordered regions, and (iv) IDRs may be associated with major biological functions required for the Potyvirus cycle. Notably, the proteins P1, Coat protein (CP) and Viral genome-linked protein (VPg) display a high content of conserved disorder, enriched in specific motifs mimicking eukaryotic functional modules and suggesting strategies of host machinery hijacking. In these three proteins, IDRs are particularly conserved despite their high amino acid polymorphism, indicating a link to adaptive processes. Through this comprehensive study, we further investigate the biological relevance of intrinsic disorder in Potyvirus biology and we propose a functional annotation of potyviral proteome IDRs.
23241812	Nodular Basal cell carcinoma arising in a split-thickness skin graft of the scalp.	We present the first known case of basal cell carcinoma arising in a split-thickness skin graft in the United States. The apparent low incidence of basal cell carcinoma in split-thickness skin graft attests to its unique environment and could possibly be attributed to the following: (1) the donor sites for split-thickness skin grafts are usually areas that are not subjected to heavy sun exposure; (2) individuals with skin grafts may not live as long on average, or their skin grafts may be subsequently excised with further reconstructive procedures; and (3) cases may be underreported. Because basal cell carcinomas have a fairly benign course, many patients either do not present to a physician or are not reported. This case shows that a split-thickness skin graft can have an adequate microenvironment for the development of basal cell carcinoma.
24381439	Arsenic-induced oxidative stress in the common bean legume, Phaseolus vulgaris L. seedlings and its amelioration by exogenous nitric oxide.	The adverse effects of arsenic (As) toxicity on seedling growth, root and shoot anatomy, chlorophyll and carotenoid contents, root oxidizability (RO), antioxidant enzyme activities, H2O2 content, lipid peroxidation and electrolyte leakage (EL%) in common bean (Phaseolus vulgaris L.) were investigated. The role of exogenous nitric oxide (NO) in amelioration of As-induced inhibitory effect was also evaluated using sodium nitroprusside (100 μM SNP) as NO donor and 2-(4-carboxy-2-phenyl)-4,4,5,5-tetramethylimidazoline-1-oxyl-3-oxide (200 μM PTIO) as NO scavenger in different combinations with 50 μM As. As-induced growth inhibition was associated with marked anomalies in anatomical features, reduction in pigment composition, increased RO and severe perturbations in antioxidant enzyme activities. While activity of superoxide dismutase and catalase increased, levels of ascorbate peroxidase, dehydroascorbate reductase and glutathione reductase decreased significantly and guaiacol peroxidase remained normal. The over-accumulation of H2O2 content along with high level of lipid peroxidation and electrolyte leakage indicates As-induced oxidative damage in P. vulgaris seedlings with more pronounced effect on the roots than the shoots. Exogenous addition of NO significantly reversed the As-induced oxidative stress, maintaining H2O2 in a certain level through balanced alterations of antioxidant enzyme activities. The role of NO in the process of amelioration has ultimately been manifested by significant reduction of membrane damage and improvement of growth performance in plants grown on As + SNP media. Onset of oxidative stress was more severe after addition of PTIO, which confirms the protective role of NO against As-induced oxidative damage in P. vulgaris seedlings.
21287131	Transcriptional and Posttranscriptional Programming by Long Noncoding RNAs.	Recently, several lines of evidence have suggested that noncoding RNAs, which include both small and long noncoding RNAs (ncRNAs), contribute to a significant portion of the transcriptome in eukaryotic organisms. However, the functional significance of this wide-spread occurrence of ncRNAs, and in particular, the long ncRNAs (lncRNAs), for organismal development and differentiation is unclear. The available evidence from a subset of lncRNAs suggests that certain lncRNAs, and/or the act of their transcription, are involved in important biological functions at the transcriptional and posttranscriptional level. This chapter discusses the epigenetic and nonepigenetic mechanisms by which lncRNAs and/or their transcription are involved in the programming of various biological functions in model systems, from yeast to mammals.
18414209	Array-based comparative genomic hybridization analysis of 1176 consecutive clinical genetics investigations.	PURPOSE: Cytogenetic investigations are useful for etiologic determinations of mental retardation, developmental delay, multiple congenital anomalies, and pregnancy complications; however, the causes remain elusive in a majority of cases despite high-resolution cytogenetic studies and multiple fluorescence in situ hybridization examinations. Array-based comparative genomic hybridization has the ability to examine the genome at a higher resolution and may yield an increased detection of genetic abnormalities. The purpose of this study was to assess the use of array-based comparative genomic hybridization in a clinical genetics setting. METHODS: DNA from 1176 patients was analyzed using a bacterial artificial chromosome array-based comparative genomic hybridization platform. All abnormal cases were confirmed by fluorescence in situ hybridization and parental studies were completed when possible. RESULTS: Of the 1176 patients included in this survey, 163 showed a genomic imbalance identified by array-based comparative genomic hybridization. Of these 163 cases, 116 had a clinically relevant genetic abnormality. A total of 9.8% (116 of 1176 cases) were determined to exhibit a causative genomic imbalance. Twenty-five of the 116 abnormal cases had a previously identified cytogenetic abnormality yielding an increased detection rate of 7.9% (91 of 1146) in cases with normal or no cytogenetics. CONCLUSION: Array-based comparative genomic hybridization increases the overall abnormality detection rate, thus improving the diagnostic potential of clinical cytogenetics investigations.
21598686	[DNA repeated sequences may be involved in the synaptonemal complexes formation].	Synatonemal complexes (SCs) are the intranuclear structures which facilitate reversible lateral synapsis of the homologous chromosomes in the course of meiosis. It is still unclear which DNA nucleotide sequences are responsible for the chromatin attachment to the SC lateral elements. Considering the features of the dispersed repeated sequences (RS) it is worth to assume their participation in the structure functional organization of the meiotic chromosome. Using numerical analysis we have investigated the relationship between RS and the distribution of events of the meiotic recombination in mouse chromosome 1. Using in situ hybridization on spread mouse spermatocytes, we have demonstrated the arrangement of different types of RS relative to SCs. Hybridization signals of B1(Alu), B2, and minisatellite probes were localizating predominantly in the SCs regions. Our results allow us to suggest the model of the meiotic chromosome organization with the RS as the sequences, participating in the attachment of chromatin loops and SCs.
29192088	Complete Genome Sequence of Bacillus altitudinis P-10, a Potential Bioprotectant against Xanthomonas oryzae pv. oryzae, Isolated from Rice Rhizosphere in Java, Indonesia.	Bacillus altitudinis P-10 was isolated from the rhizosphere of rice grown in an organic rice field and provides strong antagonism against the bacterial blight caused by Xanthomonas oryzae pv. oryzae in rice. Herein, we provide the complete genome sequence and a possible explanation of the antibiotic function of the P-10 strain.
28011868	Chemical-Induced Inhibition of Blue Light-Mediated Seedling Development Caused by Disruption of Upstream Signal Transduction Involving Cryptochromes in Arabidopsis thaliana.	Plants have a remarkable ability to perceive and respond to various wavelengths of light and initiate regulation of different cascades of light signaling and molecular components. While the perception of red light and the mechanisms of its signaling involving phytochromes are largely known, knowledge of the mechanisms of blue light signaling is still limited. Chemical genetics involves the use of diverse small active or synthetic molecules to evaluate biological processes. By combining chemicals and analyzing the effects they have on plant morphology, we identified a chemical, 3-bromo-7-nitroindazole (3B7N), that promotes hypocotyl elongation of wild-type Arabidopsis only under continuous blue light. Further evaluation with loss-of-function mutants confirmed that 3B7N inhibits photomorphogenesis through cryptochrome-mediated light signaling. Microarray analysis demonstrated that the effect of 3B7N treatment on gene expression in cry1cry2 is considerably smaller than that in the wild type, indicating that 3B7N specifically interrupts cryptochrome function in the control of seedling development in a light-dependent manner. We demonstrated that 3B7N directly binds to CRY1 protein using an in vitro binding assay. These results suggest that 3B7N is a novel chemical that directly inhibits plant cryptochrome function by physical binding. The application of 3B7N can be used on other plants to study further the blue light mechanism and the genetic control of cryptochromes in the growth and development of plant species.
24617672	Students' perception of case-based continuous assessment and multiple-choice assessment in a small animal surgery course for veterinary medical students.	OBJECTIVE: To determine the relationship between students' perceptions of 2 assessment methods and academic performance. STUDY DESIGN: A 2-year prospective survey study in a 4-year Doctor of Veterinary Medicine (DVM) curriculum. SAMPLE POPULATION: Year 3 DVM students (n = 44). METHODS: An assessment of learning gain questionnaire was used to investigate students' perceptions regarding multiple-choice examination (MCE) versus take-home case-based continuous assessment (CA) in a 3rd year small animal surgery lecture course. Academic performance and student assessment of learning gain in the 2 course components were compared. Relationships between student perceptions and academic performance were examined. A follow-up survey was conducted during clinical rotations in 4th year to determine change in student perceptions over time. RESULTS: Academic performance in 3rd year was significantly enhanced by use of CA, particularly for students with weaker grades. Academic performance in 4th year clinical rotations was not closely related to 3rd year performance. Many students preferred an instructional approach with provision of comprehensive notes and assessment with multiple-choice questions based on the notes. However, students recognized that feedback on work submitted for CA grading significantly facilitated learning. Student assessment of learning gain was correlated with academic performance in the 3rd year course component examined by CA, but not the component assessed using MCE. CONCLUSION: Our data suggest that perceptions of learning gain, academic accomplishment, and clinical performance in 4th year are weakly correlated. Teachers should better explain to veterinary students that learning to be a clinician is more than replication of knowledge.
23912560	Fibroblast growth factor 21 (FGF21) and bone: is there a relationship in humans?	UNLABELLED: In animals, high fibroblast growth factor 21 (FGF21) states improve insulin resistance but induce bone loss. Whether FGF21 relates to bone mineral density (BMD) is unknown in humans. Contrary to prediction from animal findings, we found higher FGF21 levels associating with greater BMD in women, independent of age and body composition. INTRODUCTION: Recent laboratory studies suggest that FGF21 is involved in reciprocal regulation of bone and energy homeostasis. Systemic administration of FGF21 protects animals from obesity and diabetes but causes severe bone loss, smothering the enthusiasm over FGF21 as a potential antiobesity therapeutic. To date, there is no information on whether FGF21 relates to BMD in humans. We thus studied the relationship between plasma FGF21 levels and BMD in healthy adults. METHODS: Fasting plasma FGF21 levels were measured by enzyme-linked immunosorbent assay and body composition by dual-energy X-ray absorptiometry. RESULTS: Among 40 healthy volunteers (age 32 ± 10 year, 16 women), men had significantly higher lean body mass (p < 0.01) and total BMD (p < 0.05), and lower percent body fat than women (p < 0.01). Median plasma FGF21 levels were not different between the sexes. While there was no association between FGF21 concentrations and body composition in men, FGF21 levels correlated positively with fat mass (p < 0.01) in women. In men, no significant correlation between FGF21 with BMD was observed. However, in women, FGF21 correlated positively with total BMD (R (2) = 0.69, p = 0.003) and spine BMD (R (2) = 0.76, p = 0.001); the correlation remained significant after adjusting for age, ethnicity, and body composition. CONCLUSIONS: This study reveals for the first time a strong positive association between plasma FGF21 levels and BMD in healthy women, suggesting the association between bone loss and high FGF21 states in animals may not be directly translated to humans in physiologic states. We hypothesize that FGF21 may increase bone mass particularly in women through paracrine mechanisms in the bone-adipose interface.
19572152	Specificity of odorant-binding proteins: a factor influencing the sensitivity of olfactory receptor-based biosensors.	Odorant-binding proteins (OBPs) primarily function in the transport of hydrophobic odorants. In this study, OBPs originating from rat and pig were cloned into a mammalian expression vector, pcDNA3, and expressed in HEK-293 cells, and their specificity for odorants and olfactory receptors was examined. Results suggest that OBPs have a high affinity for the olfactory receptors when both the OBP and receptor originate from the same species. The rat OBPs were bound not only to the rat olfactory receptor I7 but also to the odorant specific to I7. The solubility of the odorant was increased by both OBP2 and OBP3, which originate from rat, but with different efficiencies. These results demonstrate that OBPs specifically interact with odorants as well as olfactory receptors, and these interactions can influence the sensitivity of olfactory receptor-based biosensors.
18754079	Rice DREB1B promoter shows distinct stress-specific responses, and the overexpression of cDNA in tobacco confers improved abiotic and biotic stress tolerance.	CBF/DREB (C-repeat binding factor/dehydration responsive element binding factor) family of transcription factors in plants is reported to be associated with regulation of gene expression under stress conditions. Here, we report the functional characterization of a DREB transcription factor, DREB1B gene from rice (Oryza sativa ssp. indica). The OsDREB1B gene was differentially regulated at the transcriptional level by osmotic stress, oxidative stress, salicylic acid, ABA, and cold. A 745 bp promoter region of OsDREB1B cDNA was fused to the beta-glucuronidase (GUS) gene and introduced via Agrobacterium tumifaciens into the genome of Arabidopsis. Histochemical analysis of GUS expression in T(2) transgenic Arabidopsis plants indicated that OsDREB1B shows stress-specific induction pattern in response to a variety of stresses like mannitol, NaCl, PEG, methyl viologen, cold, ABA, and salicylic acid. Leaf-order-dependent induction pattern of the promoter was observed in response to both cold and ABA stresses. Further, OsDREB1B cDNA was introduced into tobacco plants under the control of CaMV35S promoter to investigate the role of DREB1B product in plant stress response. Transgenic tobacco plants have shown improved seed germination, root growth, membrane stability, and 2, 2-diphenyl-1-pycrilhydrazil hydrate (DPPH) free radical scavenging activity under inhibitory concentrations of mannitol. Importantly, transgenic plants accumulated higher fresh weight under long-term osmotic stress, and also have shown retention of more water than the wild type during drought stress. Overexpression of OsDREB1B in tobacco also improved the oxidative and freezing stress tolerance of transgenic plants. In addition, tobacco plants constitutively expressing OsDREB1B have shown decreased sensitivity to tobacco streak virus infection. Constitutive expression of OsDREB1B in tobacco also induced the expression of PR genes in transgenic plants. The data obtained provide strong in vivo evidence that OsDREB1B is involved in both abiotic and biotic stress responses, and confers broad-spectrum stress tolerance to transgenic plants.
26955634	Rearing Laying Hens in Aviaries Reduces Fearfulness following Transfer to Furnished Cages.	Appropriate rearing is essential for ensuring the welfare and productivity of laying hens. Early experience has the potential to affect the development of fearfulness. This study tested whether rearing in aviaries, as opposed to cages, reduces the fearfulness of laying hens after transfer to furnished cages. Fear responses were recorded as avoidance of a novel object in the home cage. Lohmann Selected Leghorns were reared in an aviary system or conventional rearing cages and then transported to furnished cages at 16 weeks, before the onset of lay. Observations of a selection of birds were conducted at 19 (N = 50 independent cages) and 21 (N = 48 independent cages) weeks of age. At 19 and 21 weeks, cage-reared birds showed higher levels of fearfulness indicated by spending more time away from the novel object compared to aviary-reared birds. These results suggest that rearing in an enriched aviary environment reduces fearfulness up to the fifth week after transfer to a new housing system, compared to rearing in cages.
29745152	[Effects of controlled release blend bulk urea on soil nitrogen and soil enzyme activity in wheat and rice fields].	A field experiment was conducted to investigate the effect of controlled-release fertilizer (CRF) combined with urea (UR) on the soil fertility and environment in wheat-rice rotation system. Changes in four forms of nitrogen (total nitrogen, ammonium nitrogen, nitrate nitrogen, and microbial biomass nitrogen) and in activities of three soil enzymes participating in nitrogen transformation (urease, protease, and nitrate reductase) were measured in seven fertilization treatments (no fertilization, routine fertilization, 10%CRF+90%UR, 20%CRF+80%UR, 40%CRF+60%UR, 80%CRF+20%UR, and 100%CRF). The results showed that soil total nitrogen was stable in the whole growth period of wheat and rice. There was no significant difference among the treatments of over 20% CRF in soil total nitrogen content of wheat and rice. The soil inorganic nitrogen content was increased dramatically in treatments of 40% or above CRF during the mid-late growing stages of wheat and rice. With the advance of the growth period, conventional fertilization significantly decreased soil microbial biomass nitrogen, but the treatments of 40% and above CRF increased the soil microbial biomass nitrogen significantly. The soil enzyme activities were increased with over 40% of CRF in the mid-late growing stage of wheat and rice. By increasing the CRF ratio, the soil protease activity and nitrate reductase activity were improved gradually, and peaked in 100% CRF. The treatments of above 20% CRF could decrease the urease activity in tillering stage of rice and delay the peak of ammonium nitrogen, which would benefit nitrogen loss reduction. The treatments of 40% and above CRF were beneficial to improving soil nitrogen supply and enhancing soil urease and protease activities, which could promote the effectiveness of nitrogen during the later growth stages of wheat and rice. The 100% CRF treatment improved the nitrate reductase activity significantly during the later stage of wheat and rice. Compared with the treatments of 40%-80% CRF, 100% CRF reduced the soil nitrate content of 20-40 cm soil layer in wheat significantly suggesting it could reduce the loss of nitrogen.
26873689	Percutaneous Patent Ductus Arteriosus (PDA) Closure in Very Preterm Infants: Feasibility and Complications.	BACKGROUND: Percutaneous closure of patent ductus arteriosus (PDA) in term neonates is established, but data regarding outcomes in infants born very preterm (<32 weeks of gestation) are minimal, and no published criteria exist establishing a minimal weight of 4 kg as a suitable cutoff. We sought to analyze outcomes of percutaneous PDA occlusion in infants born very preterm and referred for PDA closure at weights <4 kg. METHODS AND RESULTS: Retrospective analysis (January 2005-January 2014) was done at a single pediatric center. Procedural successes and adverse events were recorded. Markers of respiratory status (need for mechanical ventilation) were determined, with comparisons made before and after catheterization. A total of 52 very preterm infants with a median procedural weight of 2.9 kg (range 1.2-3.9 kg) underwent attempted PDA closure. Twenty-five percent (13/52) of infants were <2.5 kg. Successful device placement was achieved in 46/52 (88%) of infants. An adverse event occurred in 33% of cases, with an acute arterial injury the most common complication. We observed no association between weight at time of procedure and the risk of an adverse event. No deaths were attributable to the PDA closure. Compared to precatheterization trends, percutaneous PDA closure resulted in improved respiratory status, including less exposure to mechanical ventilation (mixed effects logistic model, P<0.01). CONCLUSIONS: Among infants born very preterm, percutaneous PDA closure at weights <4 kg is generally safe and may improve respiratory health, but risk of arterial injury is noteworthy. Randomized clinical trials are needed to assess clinically relevant differences in outcomes following percutaneous PDA closure versus alternative (surgical ligation) management strategies.
29267332	Construction of an SNP-based high-density linkage map for flax (Linum usitatissimum L.) using specific length amplified fragment sequencing (SLAF-seq) technology.	Flax is an important crop for oil and fiber, however, no high-density genetic maps have been reported for this species. Specific length amplified fragment sequencing (SLAF-seq) is a high-resolution strategy for large scale de novo discovery and genotyping of single nucleotide polymorphisms. In this study, SLAF-seq was employed to develop SNP markers in an F2 population to construct a high-density genetic map for flax. In total, 196.29 million paired-end reads were obtained. The average sequencing depth was 25.08 in male parent, 32.17 in the female parent, and 9.64 in each F2 progeny. In total, 389,288 polymorphic SLAFs were detected, from which 260,380 polymorphic SNPs were developed. After filtering, 4,638 SNPs were found suitable for genetic map construction. The final genetic map included 4,145 SNP markers on 15 linkage groups and was 2,632.94 cM in length, with an average distance of 0.64 cM between adjacent markers. To our knowledge, this map is the densest SNP-based genetic map for flax. The SNP markers and genetic map reported in here will serve as a foundation for the fine mapping of quantitative trait loci (QTLs), map-based gene cloning and marker assisted selection (MAS) for flax.
19808145	Prevalence of the prescribing of potentially inappropriate medications at ambulatory care visits by elderly patients covered by the Taiwanese National Health Insurance program.	BACKGROUND: The use of potentially inappropriate medications can have profound medical consequences for elderly patients and place a substantial burden on the health care system. OBJECTIVES: This study was conducted to determine the prevalence of potentially inappropriate medication prescribing at ambulatory care visits by patients aged > or =65 years covered by the Taiwanese National Health Insurance program, to examine the characteristics of and risk factors for such prescribing, and to investigate its influence on health care resource utilization. METHODS: Ambulatory care visits by patients aged > or =65 years in 2001-2004 were identified from the National Health Insurance claims database. The 2003 Beers criteria for drugs to be avoided in the elderly were used to identify potentially inappropriate medications prescribed at these visits. Only drugs with the potential to lead to higher-severity adverse events were included. Multivariate logistic regression was used to determine predictors of the prescribing of potentially inappropriate medications at ambulatory care visits. Independent variables in the regression model included patient characteristics (eg, sex, age), physician characteristics (sex, age, and specialty), and visit characteristics (site and prescribed drug number). The dependent variable was visits that included a prescription for a potentially inappropriate medication. RESULTS: Overall, 176,661,994 ambulatory care visits by patients aged > or =65 years were identified in 2001-2004. Of these, 19.1% involved a prescription for a potentially inappropriate medication. Although the frequency of potentially inappropriate medication prescribing declined over the study period, 62.5% of elderly patients were exposed to such medications in 2004. The only patient characteristic associated with an increased likelihood of the prescribing of potentially inappropriate medications was female sex (male sex: odds ratio [OR] = 0.982 [95% CI, 0.980-0.983], P < 0.001). Physician characteristics associated with a greater likelihood of the prescribing of potentially inappropriate medications was male sex (OR = 1.206 [95% CI, 1.202-1.210], P < 0.001); older age (43-50 years: OR = 1.021 [95% CI, 1.018-1.025], P < 0.001; >/=51 years: OR = 1.238 [95% CI, 1.235-1.242], P < 0.001); and family medicine/general practice (OR = 1.267 [95% CI, 1.265-1.269], P < 0.001). For visit characteristics, significant associations were found with visits to a primary care clinic (OR = 1.887 [95% CI, 1.881-1.892], P < 0.001) and the number of drugs prescribed (4-6 drugs: OR = 2.701 [95% CI, 2.696-2.706], P < 0.001; > or =7 drugs: OR = 4.528 [95% CI, 4.517-4.538], P < 0.001). The most commonly prescribed types of potentially inappropriate medications were antihistamines (4.8% of all prescriptions in 48.3% of elderly patients), muscle relaxants/antispasmodics (4.0% and 40.3%, respectively), and long-acting benzodiazepines (2.4% and 21.4%). In 2004, the mean number of ambulatory care visits per patient was significantly higher among those who received potentially inappropriate medications compared with those who did not (30.78 vs 16.57, respectively; P < 0.001). Patients who received potentially inappropriate medications also had significantly more emergency department visits (0.27 vs 0.15; P < 0.001) and hospital admissions (0.46 vs 0.27; P < 0.001). CONCLUSION: There was a high prevalence of the prescribing of potentially inappropriate medications at ambulatory care visits by elderly patients in Taiwan in 2001-2004.
18665266	Climate change and local public health in the United States: preparedness, programs and perceptions of local public health department directors.	While climate change is inherently a global problem, its public health impacts will be experienced most acutely at the local and regional level, with some jurisdictions likely to be more burdened than others. The public health infrastructure in the U.S. is organized largely as an interlocking set of public agencies at the federal, state and local level, with lead responsibility for each city or county often residing at the local level. To understand how directors of local public health departments view and are responding to climate change as a public health issue, we conducted a telephone survey with 133 randomly selected local health department directors, representing a 61% response rate. A majority of respondents perceived climate change to be a problem in their jurisdiction, a problem they viewed as likely to become more common or severe over the next 20 years. Only a small minority of respondents, however, had yet made climate change adaptation or prevention a top priority for their health department. This discrepancy between problem recognition and programmatic responses may be due, in part, to several factors: most respondents felt personnel in their health department--and other key stakeholders in their community--had a lack of knowledge about climate change; relatively few respondents felt their own health department, their state health department, or the Centers for Disease Control and Prevention had the necessary expertise to help them create an effective mitigation or adaptation plan for their jurisdiction; and most respondents felt that their health department needed additional funding, staff and staff training to respond effectively to climate change. These data make clear that climate change adaptation and prevention are not currently major activities at most health departments, and that most, if not all, local health departments will require assistance in making this transition. We conclude by making the case that, through their words and actions, local health departments and their staff can and should play a role in alerting members of their community about the prospect of public health impacts from climate change in their jurisdiction.
22435897	Quantitative genome re-sequencing defines multiple mutations conferring chloroquine resistance in rodent malaria.	BACKGROUND: Drug resistance in the malaria parasite Plasmodium falciparum severely compromises the treatment and control of malaria. A knowledge of the critical mutations conferring resistance to particular drugs is important in understanding modes of drug action and mechanisms of resistances. They are required to design better therapies and limit drug resistance.A mutation in the gene (pfcrt) encoding a membrane transporter has been identified as a principal determinant of chloroquine resistance in P. falciparum, but we lack a full account of higher level chloroquine resistance. Furthermore, the determinants of resistance in the other major human malaria parasite, P. vivax, are not known. To address these questions, we investigated the genetic basis of chloroquine resistance in an isogenic lineage of rodent malaria parasite P. chabaudi in which high level resistance to chloroquine has been progressively selected under laboratory conditions. RESULTS: Loci containing the critical genes were mapped by Linkage Group Selection, using a genetic cross between the high-level chloroquine-resistant mutant and a genetically distinct sensitive strain. A novel high-resolution quantitative whole-genome re-sequencing approach was used to reveal three regions of selection on chr11, chr03 and chr02 that appear progressively at increasing drug doses on three chromosomes. Whole-genome sequencing of the chloroquine-resistant parent identified just four point mutations in different genes on these chromosomes. Three mutations are located at the foci of the selection valleys and are therefore predicted to confer different levels of chloroquine resistance. The critical mutation conferring the first level of chloroquine resistance is found in aat1, a putative aminoacid transporter. CONCLUSIONS: Quantitative trait loci conferring selectable phenotypes, such as drug resistance, can be mapped directly using progressive genome-wide linkage group selection. Quantitative genome-wide short-read genome resequencing can be used to reveal these signatures of drug selection at high resolution. The identities of three genes (and mutations within them) conferring different levels of chloroquine resistance generate insights regarding the genetic architecture and mechanisms of resistance to chloroquine and other drugs. Importantly, their orthologues may now be evaluated for critical or accessory roles in chloroquine resistance in human malarias P. vivax and P. falciparum.
19261315	Quantification of dengue virus type 3 RNA in fatal and non-fatal cases in Brazil, 2002.	We examined levels of dengue virus type 3 (DENV-3) RNA in association with the type of infection (primary or secondary) in 42 patients with fatal and non-fatal outcomes in Rio de Janeiro, Brazil, 2002. Subjects with fatal outcomes had mean virus titers significantly higher than those who survived (12.5 vs. 7.9 log(10) RNA copies/ml). Because primary infections were confirmed among the fatal cases (52.1%), antibody-dependent enhancement alone did not explain all the cases of severe disease in this study population. These findings suggest that high levels of DENV-3 may have contributed to the severe form of dengue in Rio de Janeiro, 2002.
29126048	Lennox-Gastaut syndrome in adulthood: Long-term clinical follow-up of 38 patients and analysis of their recorded seizures.	Lennox-Gastaut syndrome (LGS) is a severe epileptic encephalopathy with childhood onset that usually continues through adolescence and into adulthood. In the long term, patients with this condition still have intractable seizures, intellectual disability, behavioral problems, and physical comorbidities. The aim of this study was to describe the clinical and EEG characteristics of a group of adults with Lennox-Gastaut syndrome. We identified 38 (22 females, 16 males) patients with LGS older than age 18years at their last evaluation, with mean age of 43.3±10.6years. Median follow-up was 14.4years (range: 2-40). All of our patients had 3 or more seizure types during their clinical history. The most prevalent seizure types at follow-up were atypical absences (28/38), tonic (28/38), generalized tonic-clonic (17/38), focal (11/38), and myoclonic seizures (9/38). All patients had drug-resistant seizures. Besides epilepsy, intellectual disability and behavioral problems were prominent features. Surprisingly, paroxysmal nonepileptic seizures were reported in 3 patients. Our observations confirm the poor outcome of Lennox-Gastaut syndrome through adulthood, regardless of age at seizure onset, etiology, and history of previous West syndrome.
25017127	The Vicious Worm: a computer-based Taenia solium education tool.	Ignorance is a major obstacle for the effective control of diseases. To provide evidence-based knowledge about prevention and control of Taenia solium cysticercosis, we have developed a computer-based education tool: 'The Vicious Worm'. The tool targets policy makers, professionals, and laypeople, and comprises educational materials including illustrated short stories, videos, and scientific texts designed for the different target groups. We suggest that evidence-based health education is included as a specific control measure in any control programme.
